"","CATE","bedrooms","halls","AREA","floor","subway","school","price","LONG","LAT","NAME","DISTRICT"
"4275","xicheng",3,1,99.3,"high",1,0,75529,116.356709,39.89994963,"广安门北街","长椿街"
"4276","xicheng",3,1,125.34,"high",1,0,74997,116.3570399,39.88345656,"广安门南街","白纸坊"
"4277","xicheng",3,1,125.34,"high",1,0,70210,116.3570399,39.88345656,"广安门南街","白纸坊"
"4278","xicheng",4,2,143.97,"high",1,0,62514,116.3570399,39.88345656,"广安门南街","白纸坊"
"4279","xicheng",3,2,143.97,"middle",1,0,61819,116.3570399,39.88345656,"广安门南街","白纸坊"
"4280","xicheng",3,1,79,"high",1,0,65823,116.3675149,39.89513324,"广安门内大街","牛街"
"4281","xicheng",3,1,84.77,"middle",1,0,64882,116.3675149,39.89513324,"广安门内大街","牛街"
"4282","xicheng",2,1,58.31,"low",1,0,78718,116.3457683,39.8965244,"广安门外车站东街","天宁寺"
"4283","xicheng",2,1,58,"low",1,1,77587,116.3457683,39.8965244,"广安门外车站东街","天宁寺"
"4284","xicheng",2,1,57.54,"high",1,0,74731,116.3457683,39.8965244,"广安门外车站东街","天宁寺"
"4285","xicheng",1,1,46.8,"high",1,1,72650,116.3457683,39.8965244,"广安门外车站东街","天宁寺"
"4286","xicheng",2,1,69.32,"high",1,1,78477,116.3438978,39.89535826,"广安门外大街","广安门"
"4287","xicheng",2,2,69.42,"low",1,1,77068,116.3438978,39.89535826,"广安门外大街","广安门"
"4288","xicheng",1,1,54,"low",1,1,74075,116.3438978,39.89535826,"广安门外大街","广安门"
"4289","xicheng",1,1,54.34,"high",1,1,72691,116.3438978,39.89535826,"广安门外大街","广安门"
"4290","xicheng",2,2,70.89,"low",1,1,71943,116.3438978,39.89535826,"广安门外大街","广安门"
"4291","xicheng",2,1,70.89,"low",1,1,71661,116.3438978,39.89535826,"广安门外大街","广安门"
"4292","xicheng",2,1,66,"middle",1,1,70455,116.3438978,39.89535826,"广安门外大街","广安门"
"4293","xicheng",3,1,88.58,"middle",1,1,69994,116.3438978,39.89535826,"广安门外大街","广安门"
"4294","xicheng",3,1,89,"middle",1,1,69663,116.3438978,39.89535826,"广安门外大街","广安门"
"4295","xicheng",3,1,96.02,"low",1,1,67695,116.3438978,39.89535826,"广安门外大街","广安门"
"4296","xicheng",2,1,57,"high",1,0,64913,116.3438978,39.89535826,"广安门外大街","广安门"
"4297","xicheng",1,1,43,"middle",1,1,80233,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4298","xicheng",1,2,74.89,"low",1,1,78783,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4299","xicheng",2,1,58,"high",1,1,74138,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4300","xicheng",3,0,56.84,"middle",1,1,73012,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4301","xicheng",2,1,57,"middle",1,1,71930,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4302","xicheng",3,1,70,"low",1,1,71429,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4303","xicheng",2,1,55,"high",1,1,70910,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4304","xicheng",1,1,40.26,"high",0,1,70045,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4305","xicheng",2,1,56.97,"low",0,1,69335,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4306","xicheng",3,1,72.64,"middle",1,1,68145,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4307","xicheng",2,1,67.71,"high",0,1,67937,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4308","xicheng",2,1,74,"high",0,1,67568,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4309","xicheng",2,1,59.86,"low",0,1,61811,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4310","xicheng",1,1,50,"low",0,1,61000,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4311","xicheng",1,1,60,"high",0,1,60000,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4312","xicheng",3,2,96,"low",0,1,57292,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4313","xicheng",3,2,96.87,"middle",0,1,56261,116.3534768,39.88869749,"广安门外南街","天宁寺"
"4314","xicheng",2,1,54.01,"high",0,0,72209,116.3517887,39.88568232,"广安门外南街67号院","天宁寺"
"4315","xicheng",2,1,54.01,"middle",0,0,68506,116.3517887,39.88568232,"广安门外南街67号院","天宁寺"
"4316","xicheng",3,2,124.85,"low",1,1,74890,116.3517863,39.89082647,"广安苑二期","天宁寺"
"4317","xicheng",2,2,90.54,"middle",1,1,71571,116.3517863,39.89082647,"广安苑二期","天宁寺"
"4318","xicheng",3,2,124.85,"low",1,1,71286,116.3517863,39.89082647,"广安苑二期","天宁寺"
"4319","xicheng",2,1,72,"low",1,1,83334,116.3517863,39.89082647,"广安苑一期","天宁寺"
"4320","xicheng",2,1,72,"low",1,1,82917,116.3517863,39.89082647,"广安苑一期","天宁寺"
"4321","xicheng",2,1,72,"middle",1,1,79167,116.3517863,39.89082647,"广安苑一期","天宁寺"
"4322","xicheng",2,1,73.67,"low",1,1,76694,116.3517863,39.89082647,"广安苑一期","天宁寺"
"4323","chaoyang",2,1,86.19,"high",0,0,29238,116.4596527,39.92834651,"广播大院","朝阳其它"
"4324","xicheng",3,1,106.36,"high",1,0,63934,116.3467875,39.89752475,"广华轩","广安门"
"4325","xicheng",3,2,106.36,"high",1,0,59233,116.3467875,39.89752475,"广华轩","广安门"
"4326","xicheng",2,1,114.25,"low",1,0,57331,116.3467875,39.89752475,"广华轩","广安门"
"4327","shijingshan",1,1,43.4,"middle",0,0,29954,116.1506697,39.93661036,"广宁村","苹果园"
"4328","shijingshan",2,1,77,"low",0,0,28572,116.1506697,39.93661036,"广宁村","苹果园"
"4329","shijingshan",1,1,44.56,"low",0,0,28277,116.1506697,39.93661036,"广宁村","苹果园"
"4330","shijingshan",2,1,58.07,"high",0,0,27553,116.1506697,39.93661036,"广宁村","苹果园"
"4331","shijingshan",2,1,50.89,"middle",0,0,27511,116.1506697,39.93661036,"广宁村","苹果园"
"4332","shijingshan",2,1,60,"low",0,0,27167,116.1506697,39.93661036,"广宁村","苹果园"
"4333","shijingshan",2,1,60,"high",0,0,26667,116.1506697,39.93661036,"广宁村","苹果园"
"4334","shijingshan",2,1,59.7,"high",0,0,25964,116.1506697,39.93661036,"广宁村","苹果园"
"4335","shijingshan",2,1,55,"high",0,0,24000,116.1506697,39.93661036,"广宁村","苹果园"
"4336","shijingshan",2,1,58.94,"high",0,0,23753,116.1506697,39.93661036,"广宁村","苹果园"
"4337","shijingshan",2,1,60,"high",0,0,23334,116.1506697,39.93661036,"广宁村","苹果园"
"4338","shijingshan",2,1,57,"high",0,0,21930,116.1506697,39.93661036,"广宁村","苹果园"
"4339","dongcheng",3,1,80,"middle",1,1,71250,116.4563713,39.89686265,"广渠家园","广渠门"
"4340","dongcheng",3,1,80,"low",1,1,68750,116.4563713,39.89686265,"广渠家园","广渠门"
"4341","dongcheng",3,1,75.32,"middle",1,1,67712,116.4563713,39.89686265,"广渠家园","广渠门"
"4342","dongcheng",1,1,50.36,"high",1,1,63344,116.4563713,39.89686265,"广渠家园","广渠门"
"4343","dongcheng",1,1,51.4,"middle",1,1,61285,116.4563713,39.89686265,"广渠家园","广渠门"
"4344","dongcheng",2,1,71.15,"middle",1,1,61139,116.4563713,39.89686265,"广渠家园","广渠门"
"4345","dongcheng",2,1,62,"high",1,1,60968,116.4563713,39.89686265,"广渠家园","广渠门"
"4346","dongcheng",2,1,60.76,"low",1,1,60896,116.4563713,39.89686265,"广渠家园","广渠门"
